CID;Tipo;BTS Name;Direccion;Latitud;Gra;Min;Seg;Longitud;Gra;Min;Seg;Altura;Vector;Tilt;Region
26622;GSM;VAL.Restrepo_2;Finca El Tesoro. Vereda La Palma;3,798000000;3;47;52,80;-76,511472220;-76;30;41,30;80;110;3;Occidente
26623;GSM;VAL.Restrepo_3;Finca El Tesoro. Vereda La Palma;3,798000000;3;47;52,80;-76,511472220;-76;30;41,30;75;200;5;Occidente
26624;GSM;VAL.Restrepo_4;Finca El Tesoro. Vereda La Palma;3,798000000;3;47;52,80;-76,511472220;-76;30;41,30;80;270;3;Occidente
26631;GSM;NAR.Linares_1;Cerro El Palmar - Vereda El Palmar - Vía Linares-Tabiles;1,389666670;1;23;22,80;-77,533916700;-77;32;2,10;79;0;8;Occidente
26632;GSM;NAR.Linares_2;Cerro El Palmar - Vereda El Palmar - Vía Linares-Tabiles;1,389666670;1;23;22,80;-77,533916700;-77;32;2,10;80;160;10;Occidente
26633;GSM;NAR.Linares_3;Cerro El Palmar - Vereda El Palmar - Vía Linares-Tabiles;1,389666670;1;23;22,80;-77,533916700;-77;32;2,10;75;330;4;Occidente
26641;GSM;CAU.Guapi_1;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;80;0;3;Occidente
26642;GSM;CAU.Guapi_2;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;75;130;3;Occidente
26643;GSM;CAU.Guapi_3;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;75;260;4;Occidente
26644;GSM;CAU.Guapi_A;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;80;0;3;Occidente
26645;GSM;CAU.Guapi_B;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;75;130;3;Occidente
26646;GSM;CAU.Guapi_C;Cauca;2,570888889;2;34;15,20;-77,884305560;-77;53;3,50;75;260;4;Occidente
26651;GSM;NAR.Chachagui_1;Acueducto Chachaguí, Torre de Inravisión;1,352111111;1;21;7,60;-77,282138890;-77;16;55,70;40;10;4;Occidente
26652;GSM;NAR.Chachagui_2;Acueducto Chachaguí, Torre de Inravisión;1,352111111;1;21;7,60;-77,282138890;-77;16;55,70;38;210;5;Occidente
26653;GSM;NAR.Chachagui_3;Acueducto Chachaguí, Torre de Inravisión;1,352111111;1;21;7,60;-77,282138890;-77;16;55,70;40;270;2;Occidente
26654;GSM;NAR.Chachagui_A;Acueducto Chachaguí, Torre de Inravisión;1,352111111;1;21;7,60;-77,282138890;-77;16;55,70;39;10;6;Occidente
26661;GSM;NAR.Ipiales-2_1;Vereda Alto Espino. Torre de la Emisora Ondas del Sur.;0,910694444;0;54;38,50;-77,684305560;-77;41;3,50;75;120;7;Occidente
26662;GSM;NAR.Ipiales-2_2;Vereda Alto Espino. Torre de la Emisora Ondas del Sur.;0,910694444;0;54;38,50;-77,684305560;-77;41;3,50;75;180;7;Occidente
26663;GSM;NAR.Ipiales-2_3;Vereda Alto Espino. Torre de la Emisora Ondas del Sur.;0,910694444;0;54;38,50;-77,684305560;-77;41;3,50;75;240;7;Occidente
26664;GSM;NAR.Ipiales-2_4;Vereda Alto Espino. Torre de la Emisora Ondas del Sur.;0,910694444;0;54;38,50;-77,684305560;-77;41;3,50;75;330;4;Occidente
26671;GSM;PAS.Acueducto_1;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;49;0;7;Occidente
26672;GSM;PAS.Acueducto_2;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;22;210;16;Occidente
26673;GSM;PAS.Acueducto_3;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;34;100;7;Occidente
26674;GSM;PAS.Acueducto_A;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;49;0;5;Occidente
26675;GSM;PAS.Acueducto_B;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;22;210;15;Occidente
26676;GSM;PAS.Acueducto_C;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;34;100;5;Occidente
26677;GSM;PAS.Acueducto_4;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;16;50;8;Occidente
26678;GSM;PAS.Acueducto_D;Carrera 26 con Av Panamericana;1,209916667;1;12;35,70;-77,267833330;-77;16;4,20;16;50;5;Occidente
26681;GSM;VAL.Dapa_1;finca);3,561277778;3;33;40,60;-76,555833330;-76;33;21,00;56;50;10;Occidente
26682;GSM;VAL.Dapa_2;finca);3,561277778;3;33;40,60;-76,555833330;-76;33;21,00;60;260;2;Occidente
26683;GSM;VAL.Dapa_3;finca);3,561277778;3;33;40,60;-76,555833330;-76;33;21,00;15;180;7;Occidente
26691;GSM;PAS.Briceno_1;Lote Pinasaco, Sector urbano San Juan de Pasto;1,243555556;1;14;36,80;-77,300666670;-77;18;2,40;60;20;0;Occidente
26692;GSM;PAS.Briceno_2;Lote Pinasaco, Sector urbano San Juan de Pasto;1,243555556;1;14;36,80;-77,300666670;-77;18;2,40;50;160;17;Occidente
26693;GSM;PAS.Briceno_3;Lote Pinasaco, Sector urbano San Juan de Pasto;1,243555556;1;14;36,80;-77,300666670;-77;18;2,40;60;300;13;Occidente
26701;GSM;PAS.Inem_1;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;30;9;Occidente
26702;GSM;PAS.Inem_2;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;160;9;Occidente
26703;GSM;PAS.Inem_3;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;340;9;Occidente
26704;GSM;PAS.Inem_A;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;30;8;Occidente
26705;GSM;PAS.Inem_B;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;160;8;Occidente
26706;GSM;PAS.Inem_C;Carrera 24A # 5-29;1,210833333;1;12;39,00;-77,287194440;-77;17;13,90;33;340;8;Occidente
26711;GSM;POP.La Paz_1;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;0;3;Occidente
26712;GSM;POP.La Paz_2;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;170;6;Occidente
26713;GSM;POP.La Paz_3;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;260;6;Occidente
26714;GSM;POP.La Paz_A;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;0;3;Occidente
26715;GSM;POP.La Paz_B;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;170;6;Occidente
26716;GSM;POP.La Paz_C;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;260;6;Occidente
26717;GSM;POP.La Paz_4;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;300;6;Occidente
26718;GSM;POP.La Paz_D;Carrera 8N # 73N-56 Discoteca El Trapiche;2,484888889;2;29;5,60;-76,560972220;-76;33;39,50;60;300;6;Occidente
26721;GSM;BGA.Buga-2_1;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;10;4;Occidente
26722;GSM;BGA.Buga-2_2;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;120;4;Occidente
26723;GSM;BGA.Buga-2_3;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;260;4;Occidente
26724;GSM;BGA.Buga-2_A;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;10;6;Occidente
26725;GSM;BGA.Buga-2_B;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;120;4;Occidente
26726;GSM;BGA.Buga-2_C;Calle 20 # 15-55;3,911583333;3;54;41,70;-76,298722220;-76;17;55,40;50;260;5;Occidente
26731;GSM;PAL.Bosque_1;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;40;5;Occidente
26732;GSM;PAL.Bosque_2;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;160;5;Occidente
26733;GSM;PAL.Bosque_3;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;250;6;Occidente
26734;GSM;PAL.Bosque_A;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;40;5;Occidente
26735;GSM;PAL.Bosque_B;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;160;5;Occidente
26736;GSM;PAL.Bosque_C;Calle 33 # 8-17 Urbanizacion El Bosque;3,528361111;3;31;42,10;-76,282388890;-76;16;56,60;40;250;6;Occidente
26741;GSM;VAL.Naranjal_1;Finca la Puerta, Vereda El Naranjal, Dagua.;3,763722222;3;45;49,40;-76,740861110;-76;44;27,10;80;10;17;Occidente
26742;GSM;VAL.Naranjal_2;Finca la Puerta, Vereda El Naranjal, Dagua.;3,763722222;3;45;49,40;-76,740861110;-76;44;27,10;80;90;6;Occidente
26743;GSM;VAL.Naranjal_3;Finca la Puerta, Vereda El Naranjal, Dagua.;3,763722222;3;45;49,40;-76,740861110;-76;44;27,10;80;310;6;Occidente
26751;GSM;TUL.Estadio_1;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;0;5;Occidente
26752;GSM;TUL.Estadio_2;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;90;5;Occidente
26753;GSM;TUL.Estadio_3;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;180;5;Occidente
26754;GSM;TUL.Estadio_A;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;0;5;Occidente
26755;GSM;TUL.Estadio_B;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;90;5;Occidente
26756;GSM;TUL.Estadio_C;Estadio 12 de Octubre de la ciudad de Tulua;4,074277778;4;4;27,40;-76,201166670;-76;12;4,20;30;180;5;Occidente
26761;GSM;POP.Viacrucis_1;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;40;5;Occidente
26762;GSM;POP.Viacrucis_2;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;140;6;Occidente
26763;GSM;POP.Viacrucis_3;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;300;6;Occidente
26764;GSM;POP.Viacrucis_A;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;40;5;Occidente
26765;GSM;POP.Viacrucis_B;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;140;6;Occidente
26766;GSM;POP.Viacrucis_C;Calle 5A con Carrera 17;2,444250000;2;26;39,30;-76,614305560;-76;36;51,50;35;300;6;Occidente
26771;GSM;VAL.Kilometro 9_1;Brisas;3,495416667;3;29;43,50;-76,593388890;-76;35;36,20;13;190;12;Occidente
26772;GSM;VAL.Kilometro 9_2;Brisas;3,495416667;3;29;43,50;-76,593388890;-76;35;36,20;13;270;2;Occidente
26781;GSM;BNV.Muelle_1;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;80;8;Occidente
26782;GSM;BNV.Muelle_2;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;200;18;Occidente
26783;GSM;BNV.Muelle_3;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;250;13;Occidente
26784;GSM;BNV.Muelle_A;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;80;10;Occidente
26785;GSM;BNV.Muelle_B;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;200;17;Occidente
26786;GSM;BNV.Muelle_C;Carrera 3 con Calle 7. Edificio PacificTrade Center;3,890361111;3;53;25,30;-77,076750000;-77;4;36,30;73;250;12;Occidente
26791;GSM;NAR.La Cocha_1;Corregimiento de El Encano.;1,155494000;1;9;19,78;-77,098592000;-77;5;54,93;90;0;3;Occidente
26792;GSM;NAR.La Cocha_2;Corregimiento de El Encano.;1,155494000;1;9;19,78;-77,098592000;-77;5;54,93;90;80;6;Occidente
26793;GSM;NAR.La Cocha_3;Corregimiento de El Encano.;1,155494000;1;9;19,78;-77,098592000;-77;5;54,93;90;290;6;Occidente
26801;GSM;NAR.Amarillo_1;Cerro Antena Ecopetrol. Corregimiento de Amarillo;1,042722222;1;2;33,80;-77,780027780;-77;46;48,10;90;40;10;Occidente
26802;GSM;NAR.Amarillo_2;Cerro Antena Ecopetrol. Corregimiento de Amarillo;1,042722222;1;2;33,80;-77,780027780;-77;46;48,10;90;100;8;Occidente
26803;GSM;NAR.Amarillo_3;Cerro Antena Ecopetrol. Corregimiento de Amarillo;1,042722222;1;2;33,80;-77,780027780;-77;46;48,10;90;340;11;Occidente
26811;GSM;NAR.Llorente_1;Finca El Porvenir, Llorente Nariño;1,388555556;1;23;18,80;-78,522111110;-78;31;19,60;100;0;6;Occidente
26812;GSM;NAR.Llorente_2;Finca El Porvenir, Llorente Nariño;1,388555556;1;23;18,80;-78,522111110;-78;31;19,60;95;45;3;Occidente
26813;GSM;NAR.Llorente_3;Finca El Porvenir, Llorente Nariño;1,388555556;1;23;18,80;-78,522111110;-78;31;19,60;95;310;3;Occidente
26814;GSM;NAR.Llorente_A;Finca El Porvenir, Llorente Nariño;1,388555556;1;23;18,80;-78,522111110;-78;31;19,60;60;40;6;Occidente
26821;GSM;NAR.Tangareal_1;Finca la Esperanza Paraje Tangareal - Tumaco;1,552611111;1;33;9,40;-78,688861110;-78;41;19,90;100;340;6;Occidente
26822;GSM;NAR.Tangareal_2;Finca la Esperanza Paraje Tangareal - Tumaco;1,552611111;1;33;9,40;-78,688861110;-78;41;19,90;100;160;6;Occidente
26823;GSM;NAR.Tangareal_3;Finca la Esperanza Paraje Tangareal - Tumaco;1,552611111;1;33;9,40;-78,688861110;-78;41;19,90;100;250;5;Occidente
26831;GSM;VAL.Bahia Malaga_1;Escuela Naval del Pacifico.;3,991305556;3;59;28,70;-77,324444440;-77;19;28,00;90;340;0;Occidente
26832;GSM;VAL.Bahia Malaga_2;Escuela Naval del Pacifico.;3,991305556;3;59;28,70;-77,324444440;-77;19;28,00;90;100;4;Occidente
26833;GSM;VAL.Bahia Malaga_3;Escuela Naval del Pacifico.;3,991305556;3;59;28,70;-77,324444440;-77;19;28,00;90;200;2;Occidente
26841;GSM;VAL.Argelia_1;Finca la Loma Alta, Vereda la Aurora;4,721666670;4;43;18,00;-76,158083300;-76;9;29,10;90;300;0;Occidente
26842;GSM;VAL.Argelia_2;Finca la Loma Alta, Vereda la Aurora;4,721666670;4;43;18,00;-76,158083300;-76;9;29,10;90;80;5;Occidente
26843;GSM;VAL.Argelia_3;Finca la Loma Alta, Vereda la Aurora;4,721666670;4;43;18,00;-76,158083300;-76;9;29,10;90;210;0;Occidente
26851;GSM;NAR.Genova_1;Predio ubicado en el cerro La Cuchilla;1,632277780;1;37;56,20;-77,003388900;-77;0;12,20;40;10;9;Occidente
26852;GSM;NAR.Genova_2;Predio ubicado en el cerro La Cuchilla;1,632277780;1;37;56,20;-77,003388900;-77;0;12,20;50;130;4;Occidente
26853;GSM;NAR.Genova_3;Predio ubicado en el cerro La Cuchilla;1,632277780;1;37;56,20;-77,003388900;-77;0;12,20;40;300;9;Occidente
26854;GSM;NAR.Genova_4;Predio ubicado en el cerro La Cuchilla;1,632277780;1;37;56,20;-77,003388900;-77;0;12,20;50;180;9;Occidente
26861;GSM;VAL.El Dovio_1;Finca el Lular, vereda el Lular;4,544333333;4;32;39,60;-76,211527780;-76;12;41,50;87;20;6;Occidente
26862;GSM;VAL.El Dovio_2;Finca el Lular, vereda el Lular;4,544333333;4;32;39,60;-76,211527780;-76;12;41,50;90;90;6;Occidente
26863;GSM;VAL.El Dovio_3;Finca el Lular, vereda el Lular;4,544333333;4;32;39,60;-76,211527780;-76;12;41,50;90;220;8;Occidente
26871;GSM;NAR.Imues_1;Finca El Mirador - Vereda Santa Rosa;1,044750000;1;2;41,10;-77,475166700;-77;28;30,60;80;60;3;Occidente
26872;GSM;NAR.Imues_2;Finca El Mirador - Vereda Santa Rosa;1,044750000;1;2;41,10;-77,475166700;-77;28;30,60;80;180;1;Occidente
26873;GSM;NAR.Imues_3;Finca El Mirador - Vereda Santa Rosa;1,044750000;1;2;41,10;-77,475166700;-77;28;30,60;80;300;2;Occidente
26881;GSM;NAR.Guayacana_1;Kilometro 89 Via Pasto - Tumaco;1,430805556;1;25;50,90;-78,330527780;-78;19;49,90;100;0;6;Occidente
26882;GSM;NAR.Guayacana_2;Kilometro 89 Via Pasto - Tumaco;1,430805556;1;25;50,90;-78,330527780;-78;19;49,90;100;90;6;Occidente
26883;GSM;NAR.Guayacana_3;Kilometro 89 Via Pasto - Tumaco;1,430805556;1;25;50,90;-78,330527780;-78;19;49,90;100;270;6;Occidente
26891;GSM;CAU.Pescador_1;Vereda Ventanas. Finca de la familia Astudillo;2,799611111;2;47;58,60;-76,536277780;-76;32;10,60;80;330;5;Occidente
26892;GSM;CAU.Pescador_2;Vereda Ventanas. Finca de la familia Astudillo;2,799611111;2;47;58,60;-76,536277780;-76;32;10,60;80;110;2;Occidente
26893;GSM;CAU.Pescador_3;Vereda Ventanas. Finca de la familia Astudillo;2,799611111;2;47;58,60;-76,536277780;-76;32;10,60;80;210;3;Occidente
26894;GSM;CAU.Pescador_4;Vereda Ventanas. Finca de la familia Astudillo;2,799611111;2;47;58,60;-76,536277780;-76;32;10,60;80;270;3;Occidente
26901;GSM;NAR.Ricaute_1;Cerro el Incenciario;1,197527780;1;11;51,10;-77,959277800;-77;57;33,40;70;0;4;Occidente
26902;GSM;NAR.Ricaute_2;Cerro el Incenciario;1,197527780;1;11;51,10;-77,959277800;-77;57;33,40;65;90;4;Occidente
26903;GSM;NAR.Ricaute_3;Cerro el Incenciario;1,197527780;1;11;51,10;-77,959277800;-77;57;33,40;65;290;4;Occidente
26911;GSM;CAU.Depresion_1;Vereda La Depresión;2,187833333;2;11;16,20;-76,837027780;-76;50;13,30;70;50;3;Occidente
26912;GSM;CAU.Depresion_2;Vereda La Depresión;2,187833333;2;11;16,20;-76,837027780;-76;50;13,30;70;0;3;Occidente
26913;GSM;CAU.Depresion_3;Vereda La Depresión;2,187833333;2;11;16,20;-76,837027780;-76;50;13,30;70;240;3;Occidente
26921;GSM;PAS.Agualongo_1;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;40;12;Occidente
26922;GSM;PAS.Agualongo_2;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;170;15;Occidente
26923;GSM;PAS.Agualongo_3;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;330;12;Occidente
26924;GSM;PAS.Agualongo_A;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;40;11;Occidente
26925;GSM;PAS.Agualongo_B;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;170;14;Occidente
26926;GSM;PAS.Agualongo_C;Carrera 25 # 17 - 83 Hotel Agualongo-Pasto;1,214916667;1;12;53,70;-77,279083330;-77;16;44,70;38;330;11;Occidente
26931;GSM;PAL.Barrio Nuevo_1;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;35;100;8;Occidente
26932;GSM;PAL.Barrio Nuevo_2;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;57;200;10;Occidente
26933;GSM;PAL.Barrio Nuevo_3;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;35;340;8;Occidente
26934;GSM;PAL.Barrio Nuevo_A;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;35;100;8;Occidente
26935;GSM;PAL.Barrio Nuevo_B;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;57;200;11;Occidente
26936;GSM;PAL.Barrio Nuevo_C;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;35;340;8;Occidente
26937;GSM;PAL.Barrio Nuevo_4;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;57;170;7;Occidente
26938;GSM;PAL.Barrio Nuevo_D;Carrera 31 # 20-15;3,519277778;3;31;9,40;-76,303361110;-76;18;12,10;57;170;9;Occidente
26941;GSM;TUL.Campina_1;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;30;5;Occidente
26942;GSM;TUL.Campina_2;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;120;5;Occidente
26943;GSM;TUL.Campina_3;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;240;5;Occidente
26944;GSM;TUL.Campina_A;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;30;5;Occidente
26945;GSM;TUL.Campina_B;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;120;5;Occidente
26946;GSM;TUL.Campina_C;Carrera 24 # 18-40;4,091083333;4;5;27,90;-76,198555560;-76;11;54,80;37,5;240;5;Occidente
26951;GSM;VAL.Palmar_1;Queremal;3,580138889;3;34;48,50;-76,721444440;-76;43;17,20;75;70;2;Occidente
26952;GSM;VAL.Palmar_2;Queremal;3,580138889;3;34;48,50;-76,721444440;-76;43;17,20;80;110;2;Occidente
26953;GSM;VAL.Palmar_3;Queremal;3,580138889;3;34;48,50;-76,721444440;-76;43;17,20;75;180;3;Occidente
26961;GSM;CAU.Calibio_1;Vereda Florencia. Mpio de Totoró. Escuela de florencia;2,541166667;2;32;28,20;-76,556333330;-76;33;22,80;60;0;2;Occidente
26962;GSM;CAU.Calibio_2;Vereda Florencia. Mpio de Totoró. Escuela de florencia;2,541166667;2;32;28,20;-76,556333330;-76;33;22,80;60;160;3;Occidente
26963;GSM;CAU.Calibio_3;Vereda Florencia. Mpio de Totoró. Escuela de florencia;2,541166667;2;32;28,20;-76,556333330;-76;33;22,80;60;250;3;Occidente
26971;GSM;BNV.Inmaculada_1;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;10;6;Occidente
26972;GSM;BNV.Inmaculada_2;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;190;6;Occidente
26973;GSM;BNV.Inmaculada_3;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;270;6;Occidente
26974;GSM;BNV.Inmaculada_A;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;10;4;Occidente
26975;GSM;BNV.Inmaculada_B;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;190;4;Occidente
26976;GSM;BNV.Inmaculada_C;Bolívar;3,882777778;3;52;58,00;-77,014916670;-77;0;53,70;60;270;4;Occidente
26981;GSM;CAU.Argelia_1;Cerro El Crucero - Finca Chapalito;2,281416667;2;16;53,10;-77,250722220;-77;15;2,60;80;10;4;Occidente
26982;GSM;CAU.Argelia_2;Cerro El Crucero - Finca Chapalito;2,281416667;2;16;53,10;-77,250722220;-77;15;2,60;80;0;2;Occidente
26983;GSM;CAU.Argelia_3;Cerro El Crucero - Finca Chapalito;2,281416667;2;16;53,10;-77,250722220;-77;15;2,60;80;180;6;Occidente
26991;GSM;CAU.Almaguer_1;(Antes Mortinal);1,893388889;1;53;36,20;-76,812166670;-76;48;43,80;80;50;3;Occidente
26992;GSM;CAU.Almaguer_2;(Antes Mortinal);1,893388889;1;53;36,20;-76,812166670;-76;48;43,80;80;150;3;Occidente
26993;GSM;CAU.Almaguer_3;(Antes Mortinal);1,893388889;1;53;36,20;-76,812166670;-76;48;43,80;80;300;3;Occidente
27001;GSM;NAR.Junin_1;Finca Rancheria, Vereda Junin, Municipio de Barbacoas;1,343361110;1;20;36,10;-78,132166700;-78;7;55,80;80;0;3;Occidente
27002;GSM;NAR.Junin_2;Finca Rancheria, Vereda Junin, Municipio de Barbacoas;1,343361110;1;20;36,10;-78,132166700;-78;7;55,80;80;120;5;Occidente
27003;GSM;NAR.Junin_3;Finca Rancheria, Vereda Junin, Municipio de Barbacoas;1,343361110;1;20;36,10;-78,132166700;-78;7;55,80;80;300;5;Occidente
27011;GSM;CAU.Bolivar_1;Corregimiento El Rodeo;1,859361111;1;51;33,70;-76,960722220;-76;57;38,60;80;50;6;Occidente
27012;GSM;CAU.Bolivar_2;Corregimiento El Rodeo;1,859361111;1;51;33,70;-76,960722220;-76;57;38,60;80;100;6;Occidente
27013;GSM;CAU.Bolivar_3;Corregimiento El Rodeo;1,859361111;1;51;33,70;-76,960722220;-76;57;38,60;75;190;6;Occidente
27014;GSM;CAU.Bolivar_4;Corregimiento El Rodeo;1,859361111;1;51;33,70;-76,960722220;-76;57;38,60;75;300;4;Occidente
27021;GSM;NAR.La Florida_1;Cerro Tinajillas;1,307027778;1;18;25,30;-77,372833330;-77;22;22,20;80;30;4;Occidente
27022;GSM;NAR.La Florida_2;Cerro Tinajillas;1,307027778;1;18;25,30;-77,372833330;-77;22;22,20;80;130;4;Occidente
27023;GSM;NAR.La Florida_3;Cerro Tinajillas;1,307027778;1;18;25,30;-77,372833330;-77;22;22,20;80;260;4;Occidente
27031;GSM;NAR.San Lorenzo_1;Mirador;1,503000000;1;30;10,80;-77,193555560;-77;11;36,80;78;20;10;Occidente
27032;GSM;NAR.San Lorenzo_2;Mirador;1,503000000;1;30;10,80;-77,193555560;-77;11;36,80;78;80;8;Occidente
27033;GSM;NAR.San Lorenzo_3;Mirador;1,503000000;1;30;10,80;-77,193555560;-77;11;36,80;78;300;9;Occidente
27041;GSM;NAR.Rosario_1;Barrio La Cruz;1,738083333;1;44;17,10;-77,335750000;-77;20;8,70;65;0;7;Occidente
27042;GSM;NAR.Rosario_2;Barrio La Cruz;1,738083333;1;44;17,10;-77,335750000;-77;20;8,70;65;50;10;Occidente
27043;GSM;NAR.Rosario_3;Barrio La Cruz;1,738083333;1;44;17,10;-77,335750000;-77;20;8,70;65;120;17;Occidente
